parent_molecule_chembl_id,pref_name,smiles,structure_image_url,pchembl_value,standard_type,standard_relation,standard_value,standard_units,role,best_target,targets_hit,n_targets_hit,assay_chembl_id,assay_type,confidence_score,assay_organism,molecule_chembl_id,target_chembl_id,TAG,standard_inchi_key
CHEMBL1672633,,O=C(Nc1cnc(-c2ccncc2F)c(-c2cnco2)n1)C1CC1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1672633.png,8.7,Ki,=,2,nM,antagonist,A2BR,A2BR,1,CHEMBL1679071,B,9,Homo sapiens,CHEMBL1672633,CHEMBL255,A2BR,QRZYIOBBNKOVAA-UHFFFAOYSA-N
CHEMBL167343,,COc1cccc(-c2n[nH]c(Cc3ccc4ccccc4c3)n2)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL167343.png,7,Ki,=,100,nM,antagonist,A2AR,A2AR,1,CHEMBL644664,B,8,,CHEMBL167343,CHEMBL251,A2AR,WSENLPOEMOSAKZ-UHFFFAOYSA-N
CHEMBL16737,,COc1ccc(-n2nc3c(=O)[nH]c4ccccc4n3c2=O)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16737.png,7.8,Ki,=,16,nM,antagonist,A3R,A3R,1,CHEMBL644389,B,8,,CHEMBL16737,CHEMBL256,A3R,MGIDLYMCJUPDJL-UHFFFAOYSA-N
CHEMBL16741,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)OC)cc4)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16741.png,8.41,Ki,=,3.93,nM,antagonist,A2BR,A1R;A2BR;A3R,3,CHEMBL618339,F,9,Homo sapiens,CHEMBL16741,CHEMBL255,A2BR,KRCHPUAHJLFBTQ-UHFFFAOYSA-N
CHEMBL16750,,O=c1[nH]c2ccccc2n2c(=O)n(-c3cccc(F)c3)nc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16750.png,7.2,Ki,=,63,nM,antagonist,A3R,A3R,1,CHEMBL644389,B,8,,CHEMBL16750,CHEMBL256,A3R,WCKOWZHGRPXWIG-UHFFFAOYSA-N
CHEMBL167627,,COc1ccc(C(=O)Nc2nc(-c3ccccc3)nc3ccccc23)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL167627.png,7.57,Ki,=,27,nM,antagonist,A3R,A3R,1,CHEMBL646606,B,8,,CHEMBL167627,CHEMBL256,A3R,ZUTYPECGIONURA-UHFFFAOYSA-N
CHEMBL16774,,O=c1n(-c2cccc(F)c2)nc2c(NC3CCCC3)nc3ccccc3n12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16774.png,9,Ki,=,1,nM,antagonist,A1R,A1R;A3R,2,CHEMBL920042,B,8,Bos taurus,CHEMBL16774,CHEMBL226,A1R,VPJSDBCWKVHQQA-UHFFFAOYSA-N
CHEMBL167753,,Cn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL167753.png,9.54,Ki,=,0.2884,nM,antagonist,A3R,A1R;A2AR;A2BR;A3R,4,CHEMBL1037718,B,9,Homo sapiens,CHEMBL167753,CHEMBL256,A3R,YNNNCAAPQRZSHQ-UHFFFAOYSA-N
CHEMBL16787,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc([N+](=O)[O-])cc4)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16787.png,8.82,Ki,=,1.52,nM,antagonist,A2BR,A1R;A2AR;A2BR;A3R,4,CHEMBL618339,F,9,Homo sapiens,CHEMBL16787,CHEMBL255,A2BR,KFCWOAWPHAAPIH-UHFFFAOYSA-N
CHEMBL167915,,CCCCn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL167915.png,9.26,Ki,=,0.5495,nM,antagonist,A3R,A1R;A2AR;A2BR;A3R,4,CHEMBL1037718,B,9,Homo sapiens,CHEMBL167915,CHEMBL256,A3R,IFNPTXPWWYFXLK-UHFFFAOYSA-N
CHEMBL167977,,Cn1nc(-c2ccc(N=[N+]=[N-])cc2)nc1-c1cccc(CN2CC=CC2)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL167977.png,6.4,Ki,=,400,nM,antagonist,A2AR,A2AR,1,CHEMBL644664,B,8,,CHEMBL167977,CHEMBL251,A2AR,GTHXQZNGOHRXLQ-UHFFFAOYSA-N
CHEMBL168018,,CCCn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168018.png,9.82,Ki,=,0.15,nM,antagonist,A3R,A1R;A2AR;A2BR;A3R,4,CHEMBL1037718,B,9,Homo sapiens,CHEMBL168018,CHEMBL256,A3R,WUHIIHNZITXJEK-UHFFFAOYSA-N
CHEMBL16820,,Nc1nc2ccccc2n2c(=O)n(-c3ccc(Cl)cc3)nc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16820.png,6.48,Ki,=,329,nM,antagonist,A3R,A3R,1,CHEMBL1771830,F,9,Homo sapiens,CHEMBL16820,CHEMBL256,A3R,GUHVOLIPXZEVIZ-UHFFFAOYSA-N
CHEMBL16833,,C#CCn1c(=O)c2nn(-c3ccccc3)c(=O)n2c2ccccc21,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16833.png,6.32,Ki,=,479,nM,antagonist,A3R,A3R,1,CHEMBL644389,B,8,,CHEMBL16833,CHEMBL256,A3R,YAVYHPKGKNQGSW-UHFFFAOYSA-N
CHEMBL168334,,O=[N+]([O-])c1ccc(O)c(/C=N/N=C(\S)Cc2ccccc2)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168334.png,8,Ki,=,10,nM,antagonist,A2AR,A2AR,1,CHEMBL644664,B,8,,CHEMBL168334,CHEMBL251,A2AR,PDTFIAGWAGDHCW-MHWRWJLKSA-N
CHEMBL168424,,COc1ccc(O)c(/C=N/N=C(\S)Cc2ccccc2)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168424.png,7.7,Ki,=,20,nM,antagonist,A2AR,A2AR,1,CHEMBL644664,B,8,,CHEMBL168424,CHEMBL251,A2AR,LRHICWCUCHKECB-GZTJUZNOSA-N
CHEMBL168481,,S/C(Cc1ccccc1)=N\N=C\c1ccccn1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168481.png,7,Ki,=,100,nM,antagonist,A2AR,A2AR,1,CHEMBL644664,B,8,,CHEMBL168481,CHEMBL251,A2AR,KKBRICYCNKVOBG-LFIBNONCSA-N
CHEMBL168567,,OCC1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1F,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168567.png,7.12,Ki,=,75,nM,antagonist,A3R,A3R,1,CHEMBL646600,B,9,Homo sapiens,CHEMBL168567,CHEMBL256,A3R,BFUXSXWTXVGUOA-UHFFFAOYSA-N
CHEMBL16866,,CCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C)cc4)cc3)[nH]c2n(CC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16866.png,8.75,Ki,=,1.78,nM,antagonist,A2BR,A2BR,1,CHEMBL618339,F,9,Homo sapiens,CHEMBL16866,CHEMBL255,A2BR,QSLQKBGBPSFDMJ-UHFFFAOYSA-N
CHEMBL16867,,Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16867.png,9.51,Ki,=,0.31,nM,antagonist,A2AR,A1R;A2AR;A2BR;A3R,4,CHEMBL643209,B,9,Homo sapiens,CHEMBL16867,CHEMBL251,A2AR,PUYNLRZJFOQWRV-UHFFFAOYSA-N
CHEMBL1688378,,CCCCC#Cc1nc(N)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1688378.png,8.14,Ki,=,7.19,nM,antagonist,A2AR,A2AR;A3R,2,CHEMBL1696014,B,9,Homo sapiens,CHEMBL1688378,CHEMBL251,A2AR,VQABXXYIDMPKKB-DDHOLCJHSA-N
CHEMBL1688379,,CCCC/C=C/c1nc(N)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1688379.png,7.88,Ki,=,13.2,nM,antagonist,A3R,A2AR;A3R,2,CHEMBL1696017,B,9,Homo sapiens,CHEMBL1688379,CHEMBL256,A3R,UONIWMUCKYCQKH-GXDOZBQNSA-N
CHEMBL1688380,,CCCCC#Cc1nc2c(N)ncnc2n1[C@@H]1SC[C@@H](O)[C@H]1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1688380.png,7.7,Ki,=,20,nM,antagonist,A3R,A3R,1,CHEMBL1696017,B,9,Homo sapiens,CHEMBL1688380,CHEMBL256,A3R,FATRRHZCCXPNJR-DDHOLCJHSA-N
CHEMBL1688381,,CCCC/C=C/c1nc2c(N)ncnc2n1[C@@H]1SC[C@@H](O)[C@H]1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1688381.png,6.59,Ki,=,259,nM,antagonist,A3R,A3R,1,CHEMBL1696017,B,9,Homo sapiens,CHEMBL1688381,CHEMBL256,A3R,RHUKZCSJKNZBOF-GXDOZBQNSA-N
CHEMBL168843,,CNc1nc(Cl)nc2c1ncn2C1OC(CO)C(F)C1O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168843.png,6.49,Ki,=,326,nM,antagonist,A3R,A3R,1,CHEMBL646600,B,9,Homo sapiens,CHEMBL168843,CHEMBL256,A3R,DUOQYMIAHQYRQT-UHFFFAOYSA-N
CHEMBL168892,,COc1cccc(-c2n[nH]c(Cc3cccc(Br)c3)n2)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168892.png,8,Ki,=,10,nM,antagonist,A2AR,A1R;A2AR,2,CHEMBL644664,B,8,,CHEMBL168892,CHEMBL251,A2AR,AMTQODPEYYUGIN-UHFFFAOYSA-N
CHEMBL168895,,COc1cccc(-c2n[nH]c(Cc3ccc(Cl)c(Cl)c3)n2)c1OC,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168895.png,7.05,Ki,=,90,nM,antagonist,A2AR,A2AR,1,CHEMBL644664,B,8,,CHEMBL168895,CHEMBL251,A2AR,ULXXHFJKLONVEQ-UHFFFAOYSA-N
CHEMBL168912,,COc1cccc(-c2n[nH]c(CCc3ccc(Cl)c(Cl)c3)n2)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL168912.png,6,Ki,=,1000,nM,antagonist,A2AR,A2AR,1,CHEMBL644664,B,8,,CHEMBL168912,CHEMBL251,A2AR,XWWBFQPWVXANHQ-UHFFFAOYSA-N
CHEMBL16894,,CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16894.png,8.8,Ki,=,1.585,nM,antagonist,A2AR,A1R;A2AR;A2BR;A3R,4,CHEMBL1037717,B,9,Homo sapiens,CHEMBL16894,CHEMBL251,A2AR,NSGXVWJIQHDYOE-UHFFFAOYSA-N
CHEMBL16908,,O=C(O)/C=C/c1ccc(-c2nc3c(=O)n(Cc4ccccc4)c(=O)n(Cc4ccccc4)c3[nH]2)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16908.png,6.33,Ki,=,469,nM,antagonist,A2BR,A2BR,1,CHEMBL618339,F,9,Homo sapiens,CHEMBL16908,CHEMBL255,A2BR,NQZJYXQDYMWLRV-DTQAZKPQSA-N
CHEMBL16929,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16929.png,8.65,Ki,=,2.22,nM,antagonist,A2BR,A1R;A2AR;A2BR;A3R,4,CHEMBL618339,F,9,Homo sapiens,CHEMBL16929,CHEMBL255,A2BR,QZRYHFVTTSQWHO-UHFFFAOYSA-N
CHEMBL16931,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)O)cc4)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16931.png,7.79,Ki,=,16.1,nM,antagonist,A2BR,A1R;A2AR;A2BR,3,CHEMBL618339,F,9,Homo sapiens,CHEMBL16931,CHEMBL255,A2BR,TVQXEDLVTCLFMN-UHFFFAOYSA-N
CHEMBL16984,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)N(CC(=O)OCC)CC(=O)OCC)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16984.png,7.36,Ki,=,43.4,nM,antagonist,A2BR,A2BR,1,CHEMBL618339,F,9,Homo sapiens,CHEMBL16984,CHEMBL255,A2BR,ORPNWGHVSQBASK-UHFFFAOYSA-N
CHEMBL16997,,CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)O)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL16997.png,7.52,Ki,=,30,nM,antagonist,A3R,A1R;A2AR;A2BR;A3R,4,CHEMBL641962,B,8,,CHEMBL16997,CHEMBL256,A3R,UGCOFEOEBHUEHA-JXMROGBWSA-N
CHEMBL17002,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17002.png,8.86,Ki,=,1.39,nM,antagonist,A2BR,A1R;A2AR;A2BR;A3R,4,CHEMBL1211412,F,9,Homo sapiens,CHEMBL17002,CHEMBL255,A2BR,ZKUCFFYOQOJLGT-UHFFFAOYSA-N
CHEMBL17003,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17003.png,8.63,Ki,=,2.35,nM,antagonist,A2BR,A1R;A2BR,2,CHEMBL618339,F,9,Homo sapiens,CHEMBL17003,CHEMBL255,A2BR,GNWZTRBDJOQWCR-UHFFFAOYSA-N
CHEMBL170215,,Clc1ccc(Cc2n[nH]c(-c3cnccn3)n2)cc1Cl,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL170215.png,7.22,Ki,=,60,nM,antagonist,A2AR,A2AR,1,CHEMBL644664,B,8,,CHEMBL170215,CHEMBL251,A2AR,YWKZHIVSZSYLLC-UHFFFAOYSA-N
CHEMBL17103,,O=C(O)/C=C/c1ccc(-c2nc3c(=O)n(CC4CCCCC4)c(=O)n(CC4CCCCC4)c3[nH]2)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17103.png,6.7,Ki,=,199,nM,antagonist,A2BR,A2BR;A3R,2,CHEMBL618339,F,9,Homo sapiens,CHEMBL17103,CHEMBL255,A2BR,LERWZBXJAOSNBN-DTQAZKPQSA-N
CHEMBL17121,SCH-63390,Nc1nc2c(cnn2CCCc2ccccc2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17121.png,8.92,Ki,=,1.2,nM,antagonist,A2AR,A1R;A2AR,2,CHEMBL1037717,B,9,Homo sapiens,CHEMBL17121,CHEMBL251,A2AR,XMXGGIWSFRIOKL-UHFFFAOYSA-N
CHEMBL17123,,CCCCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CCCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17123.png,7.32,Ki,=,48,nM,antagonist,A2BR,A1R;A2BR;A3R,3,CHEMBL618339,F,9,Homo sapiens,CHEMBL17123,CHEMBL255,A2BR,XOJJNLCMZUFINT-UHFFFAOYSA-N
CHEMBL17127,SCH-58261,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17127.png,9.22,Ki,=,0.6,nM,antagonist,A2AR,A1R;A2AR;A2BR,3,CHEMBL2417039,B,9,Homo sapiens,CHEMBL17127,CHEMBL251,A2AR,UTLPKQYUXOEJIL-UHFFFAOYSA-N
CHEMBL17141,,CCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(CC(=O)NCCN)cc4)cc3)[nH]c2n(CC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17141.png,7.82,Ki,=,15.2,nM,antagonist,A2BR,A2BR,1,CHEMBL618339,F,9,Homo sapiens,CHEMBL17141,CHEMBL255,A2BR,QRADBULGJNAUOV-UHFFFAOYSA-N
CHEMBL17167,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)NC)cc4)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17167.png,8.48,Ki,=,3.34,nM,antagonist,A2BR,A2BR,1,CHEMBL618339,F,9,Homo sapiens,CHEMBL17167,CHEMBL255,A2BR,GRETWLGUICNQCQ-UHFFFAOYSA-N
CHEMBL17173,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NN4C(=O)C(C)=C(C)C4=O)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17173.png,7.58,Ki,=,26.6,nM,antagonist,A2BR,A2BR;A3R,2,CHEMBL618339,F,9,Homo sapiens,CHEMBL17173,CHEMBL255,A2BR,NIXWFDNYUWLKLC-UHFFFAOYSA-N
CHEMBL1719810,,Cc1nc(C(N)=NOC(=O)c2c(-c3ccccc3Cl)noc2C)cs1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1719810.png,6.35,Kd,=,446.68,nM,antagonist,A3R,A3R,1,CHEMBL5554237,F,9,Homo sapiens,CHEMBL1719810,CHEMBL256,A3R,VDCZTLLMZMHYOW-UHFFFAOYSA-N
CHEMBL17202,,CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)Nc4ccccc4C(C)=O)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17202.png,8.44,Ki,=,3.65,nM,antagonist,A2BR,A2BR;A3R,2,CHEMBL618339,F,9,Homo sapiens,CHEMBL17202,CHEMBL255,A2BR,AAYAXEYKWMOSAT-NTCAYCPXSA-N
CHEMBL1726,NISOLDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1726.png,6.21,AC50,=,614,nM,agonist,A3R,A3R,1,CHEMBL5291727,B,8,,CHEMBL1726,CHEMBL256,A3R,VKQFCGNPDRICFG-UHFFFAOYSA-N
CHEMBL17294,,CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)NN4C(=O)C(C)=C(C)C4=O)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17294.png,7.78,Ki,=,16.7,nM,antagonist,A2BR,A1R;A2AR;A2BR;A3R,4,CHEMBL618339,F,9,Homo sapiens,CHEMBL17294,CHEMBL255,A2BR,BVIGNHBNZOHTOP-FMIVXFBMSA-N
CHEMBL17299,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NC(c4ccccc4)c4ccccc4)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17299.png,7.47,Ki,=,33.7,nM,antagonist,A2BR,A2BR,1,CHEMBL618339,F,9,Homo sapiens,CHEMBL17299,CHEMBL255,A2BR,OZWAKGSVFODGAG-UHFFFAOYSA-N
CHEMBL17341,,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccccc4C(C)=O)cc3)[nH]c2n(CCC)c1=O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL17341.png,8.56,Ki,=,2.74,nM,antagonist,A2BR,A1R;A2AR;A2BR;A3R,4,CHEMBL618339,F,9,Homo sapiens,CHEMBL17341,CHEMBL255,A2BR,SZTYGIVWLSLJRO-UHFFFAOYSA-N
CHEMBL174850,,Nc1nc(-c2ccccc2)cc2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL174850.png,8.15,Ki,=,7,nM,antagonist,A2AR,A2AR,1,CHEMBL1762929,F,9,Homo sapiens,CHEMBL174850,CHEMBL251,A2AR,NIZRJAQNDZMDLX-UHFFFAOYSA-N
CHEMBL175474,,CCCCCCCCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175474.png,8.35,Ki,=,4.48,nM,antagonist,A3R,A3R,1,CHEMBL838701,B,9,Homo sapiens,CHEMBL175474,CHEMBL256,A3R,ZBDBVDWBJJEVCU-UHFFFAOYSA-N
CHEMBL175494,,CC(C)(C)NC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175494.png,8.31,Ki,=,4.898,nM,antagonist,A3R,A3R,1,CHEMBL2427556,B,9,Homo sapiens,CHEMBL175494,CHEMBL256,A3R,VSGUJUNKCKRYFS-UHFFFAOYSA-N
CHEMBL175543,,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175543.png,9.54,Ki,=,0.29,nM,antagonist,A3R,A1R;A3R,2,CHEMBL2067496,B,9,Homo sapiens,CHEMBL175543,CHEMBL256,A3R,GAYWHRPOIWFKIF-DDDALXFXSA-N
CHEMBL175787,,N#Cc1c(N)nc(SCCO)c(C#N)c1-c1cccc(O)c1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175787.png,7.92,Ki,=,12,nM,antagonist,A1R,A1R,1,CHEMBL841776,B,9,Homo sapiens,CHEMBL175787,CHEMBL226,A1R,KSIDXFDNKYWWRT-UHFFFAOYSA-N
CHEMBL175788,,N#Cc1c(N)nc(SCCO)c(C#N)c1-c1ccc(O)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175788.png,7.64,Ki,=,23,nM,antagonist,A1R,A1R,1,CHEMBL841776,B,9,Homo sapiens,CHEMBL175788,CHEMBL226,A1R,GYIHPWFWFRELQC-UHFFFAOYSA-N
CHEMBL175870,,CC(C)CCn1cc2c(nc(NC(=O)NC(C)(C)C)n3nc(-c4ccco4)nc23)n1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175870.png,7.41,Ki,=,39,nM,antagonist,A3R,A3R,1,CHEMBL838701,B,9,Homo sapiens,CHEMBL175870,CHEMBL256,A3R,GBNHEFARCYMRAE-UHFFFAOYSA-N
CHEMBL175871,,Cc1ccc(NC(=O)Nc2nc3nn(CCC(C)C)cc3c3nc(-c4ccco4)nn23)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175871.png,8.13,Ki,=,7.41,nM,antagonist,A3R,A3R,1,CHEMBL838701,B,9,Homo sapiens,CHEMBL175871,CHEMBL256,A3R,SREXVYUNAYYXLG-UHFFFAOYSA-N
CHEMBL175922,,CCOC(=O)Cc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175922.png,9.09,Ki,=,0.82,nM,antagonist,A3R,A3R,1,CHEMBL838701,B,9,Homo sapiens,CHEMBL175922,CHEMBL256,A3R,ITXJPDGGAJBZGX-UHFFFAOYSA-N
CHEMBL175986,,O=C(Nc1nc2nn(CC3CCCCC3)cc2c2nc(-c3ccco3)nn12)NC1CCCCC1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175986.png,8.17,Ki,=,6.699,nM,antagonist,A3R,A3R,1,CHEMBL2427556,B,9,Homo sapiens,CHEMBL175986,CHEMBL256,A3R,UYTVKKQIZBUDTB-UHFFFAOYSA-N
CHEMBL175990,,CN(C)c1ccc(-c2c(C#N)c(N)nc(SCCO)c2C#N)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL175990.png,6.61,Ki,=,245,nM,antagonist,A1R,A1R,1,CHEMBL841776,B,9,Homo sapiens,CHEMBL175990,CHEMBL226,A1R,IMNHXHGQBWALSD-UHFFFAOYSA-N
CHEMBL176010,,Cl.NCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL176010.png,6.79,Ki,=,163,nM,antagonist,A3R,A3R,1,CHEMBL838701,B,9,Homo sapiens,CHEMBL176010,CHEMBL256,A3R,RPLAXSCKORORTI-UHFFFAOYSA-N
CHEMBL1760580,,Cc1ccc(Cn2c(=O)[nH]c3c(N)nc(-c4ncco4)cc32)cn1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1760580.png,6.01,IC50,=,970,nM,antagonist,A1R,A1R,1,CHEMBL1763710,B,8,,CHEMBL1760580,CHEMBL226,A1R,NDEKCXPPYOYMCC-UHFFFAOYSA-N
CHEMBL176060,,COc1ccc(-c2c(C#N)c(N)nc(SCCO)c2C#N)cc1,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL176060.png,7.39,Ki,=,41,nM,antagonist,A1R,A1R,1,CHEMBL841776,B,9,Homo sapiens,CHEMBL176060,CHEMBL226,A1R,LWIZMQXDGANRMC-UHFFFAOYSA-N
CHEMBL1760884,,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@H]3CC[C@@H](NS(=O)(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1760884.png,7.8,IC50,=,16,nM,antagonist,A2BR,A1R;A2AR;A2BR,3,CHEMBL1764849,F,9,Homo sapiens,CHEMBL1760884,CHEMBL255,A2BR,AEALLVSFYNMBHG-MAEOIBBWSA-N
CHEMBL1760885,,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@@H]3CCN(S(=O)(=O)c4cccc(C(F)(F)F)c4)C3)sc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1760885.png,7.38,IC50,=,42,nM,antagonist,A2BR,A1R;A2AR;A2BR,3,CHEMBL1764849,F,9,Homo sapiens,CHEMBL1760885,CHEMBL255,A2BR,XOUCNJWVWYHRJZ-OAHLLOKOSA-N
CHEMBL1760886,,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@@H]3CCN(C(=O)c4cccc(C(F)(F)F)c4)C3)sc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1760886.png,7.85,IC50,=,14,nM,antagonist,A2BR,A1R;A2BR,2,CHEMBL1764849,F,9,Homo sapiens,CHEMBL1760886,CHEMBL255,A2BR,MWHCPHOXOKDGTO-MRXNPFEDSA-N
CHEMBL1760887,,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)[C@H]3CCN(C(=O)c4cccc(C(F)(F)F)c4)C3)sc12,https://www.ebi.ac.uk/chembl/api/data/image/CHEMBL1760887.png,7.39,IC50,=,41,nM,antagonist,A2BR,A1R;A2AR;A2BR,3,CHEMBL1764849,F,9,Homo sapiens,CHEMBL1760887,CHEMBL255,A2BR,MWHCPHOXOKDGTO-INIZCTEOSA-N
